0	Coast	2	4
1532	.	4	4
1533	The	4	4
1534	technology	4	4
1535	group	3	4
1536	is	4	4
1537	also	4	4
1538	split	4	4
1539	between	4	4
1540	large	4	4
1541	companies	3	4
1542	and	4	4
1543	small	4	4
1544	,	4	4
1545	with	4	4
1546	the	4	4
1547	biggest	4	4
1548	stocks	4	4
1549	trading	4	4
1550	as	4	4
1551	blue-chip	4	4
1552	issues	4	4
1553	in	4	4
1554	the	4	4
1555	institutional	4	4
1556	marketplace	4	4
1557	,	4	4
1558	while	4	4
1559	the	4	4
1560	smaller	4	4
1561	stocks	4	4
1562	churn	4	4
1563	on	4	4
1564	their	4	4
1565	individual	4	4
1566	merits	4	4
1567	or	4	4
1568	faults	4	4
1569	,	4	4
1570	analysts	3	4
1571	say	4	4
1572	.	4	4
1573	The	4	4
1574	volatility	4	4
1575	of	4	4
1576	smaller	4	4
1577	technology	4	4
1578	companies	3	4
1579	has	4	4
1580	served	4	4
1581	the	4	4
1582	group	4	4
1583	well	4	4
1584	overall	4	4
1585	in	4	4
1586	recent	4	4
1587	stock	4	4
1588	trading	4	4
1589	,	4	4
1590	according	4	4
1591	to	4	4
1592	Hambrecht	3	4
1593	&	4	4
1594	Quist	4	4
1595	's	4	4
1596	technology	4	4
1597	stock	4	4
1598	indexes	4	4
1599	.	4	4
1600	The	4	4
1601	brokerage	4	4
1602	firm	3	4
1603	tracks	4	4
1604	technology	4	4
1605	stocks	4	4
1606	with	4	4
1607	its	4	4
1608	Technology	4	4
1609	Index	4	4
1610	,	4	4
1611	which	4	4
1612	appreciated	4	4
1613	only	2	4
1614	10.59	1	0
1615	%	0	4
1616	in	4	4
1617	the	2	4
1618	first	1	4
1619	nine	1	4
1620	months	1	4
1621	of	1	4
1622	this	1	4
1623	year	0	4
1624	.	4	4
1625	But	4	4
1626	the	4	4
1627	firm	3	4
1628	also	4	4
1629	tracks	4	4
1630	smaller	4	4
1631	technology	4	4
1632	companies	3	4
1633	as	4	4
1634	a	4	4
1635	subset	4	4
1636	of	4	4
1637	the	4	4
1638	larger	4	4
1639	group	3	4
1640	.	4	4
1641	That	4	4
1642	index	4	4
1643	,	4	4
1644	which	4	4
1645	contains	4	4
1646	technology	4	4
1647	companies	3	4
1648	with	4	4
1649	annual	3	4
1650	revenues	4	4
1651	of	4	4
1652	$	2	4
1653	200	1	4
1654	million	0	4
1655	or	4	4
1656	less	4	4
1657	,	4	4
1658	gained	4	4
1659	17.97	2	0
1660	%	0	4
1661	by	4	4
1662	Sept.	2	0
1663	30	1	4
1664	this	1	4
1665	year	0	4
1666	--	4	4
1667	still	4	4
1668	lagging	4	4
1669	the	4	4
1670	S	3	4
1671	&	4	4
1672	P	4	4
1673	500	4	4
1674	,	4	4
1675	but	4	4
1676	leading	4	4
1677	larger	4	4
1678	technology	4	4
1679	firms	3	4
1680	.	4	4
1681	Yesterday	3	4
1682	,	4	4
1683	bank	4	4
1684	stocks	4	4
1685	lagged	4	4
1686	behind	4	4
1687	the	4	4
1688	overall	4	4
1689	OTC	4	4
1690	market	4	4
1691	.	4	4
1692	The	4	4
1693	Nasdaq	4	4
1694	Bank	4	4
1695	Index	4	4
1696	rose	4	4
1697	0.17	3	0
1698	to	4	4
1699	432.78	3	0
1700	.	4	4
1701	George	2	4
1702	Jennison	0	4
1703	,	4	4
1704	who	4	4
1705	trades	4	4
1706	bank	4	4
1707	stocks	4	4
1708	for	4	4
1709	Shearson	2	4
1710	Lehman	1	4
1711	Hutton	0	4
1712	,	4	4
1713	said	4	4
1714	the	4	4
1715	stocks	4	4
1716	tend	4	4
1717	to	4	4
1718	fall	4	4
1719	behind	4	4
1720	because	4	4
1721	they	4	4
1722	are	4	4
1723	n't	4	4
1724	traded	4	4
1725	as	4	4
1726	much	4	4
1727	as	4	4
1728	many	4	4
1729	other	4	4
1730	issues	4	4
1731	.	4	4
1732	But	4	4
1733	,	4	4
1734	he	4	4
1735	added	4	4
1736	,	4	4
1737	interest-rate-sensitive	4	4
1738	stocks	4	4
1739	in	4	4
1740	general	4	4
1741	are	4	4
1742	stalled	4	4
1743	.	4	4
1744	``	4	4
1745	The	4	4
1746	interest-rate	4	4
1747	sensitives	4	4
1748	are	4	4
1749	n't	4	4
1750	rallying	4	4
1751	with	4	4
1752	the	4	4
1753	rest	4	4
1754	of	4	4
1755	the	4	4
1756	market	4	4
1757	because	4	4
1758	of	4	4
1759	fears	4	4
1760	about	4	4
1761	what	4	4
1762	the	4	4
1763	-LRB-	4	4
1764	Federal	2	4
1765	Reserve	0	4
1766	-RRB-	4	4
1767	will	4	4
1768	do	4	4
1769	,	4	4
1770	''	4	4
1771	Mr.	4	0
1772	Jennison	3	4
1773	said	4	4
1774	.	4	4
1775	He	4	4
1776	said	4	4
1777	that	4	4
1778	investors	3	4
1779	will	4	4
1780	scour	4	4
1781	the	4	4
1782	October	3	4
1783	employment	4	4
1784	report	4	4
1785	,	4	4
1786	due	4	4
1787	out	4	4
1788	Friday	3	4
1789	,	4	4
1790	for	4	4
1791	clues	4	4
1792	about	4	4
1793	the	4	4
1794	direction	4	4
1795	of	4	4
1796	the	4	4
1797	economy	4	4
1798	and	4	4
1799	the	4	4
1800	immediate	4	4
1801	outlook	4	4
1802	for	4	4
1803	interest	4	4
1804	rates	4	4
1805	.	4	4
1806	On	4	4
1807	the	4	4
1808	other	4	4
1809	hand	4	4
1810	,	4	4
1811	Mr.	4	0
1812	Jennison	3	4
1813	noted	4	4
1814	that	4	4
1815	the	4	4
1816	recent	4	4
1817	slide	4	4
1818	in	4	4
1819	bank	4	4
1820	and	4	4
1821	thrift	4	4
1822	stocks	4	4
1823	was	4	4
1824	at	4	4
1825	least	4	4
1826	halted	4	4
1827	yesterday	3	4
1828	.	4	4
1829	Shearson	2	4
1830	Lehman	1	4
1831	Hutton	0	4
1832	gave	4	4
1833	small	4	4
1834	investors	3	4
1835	some	4	4
1836	welcome	4	4
1837	news	4	4
1838	by	4	4
1839	announcing	4	4
1840	that	4	4
1841	it	4	4
1842	would	4	4
1843	no	4	4
1844	longer	4	4
1845	handle	4	4
1846	index-arbitrage-related	4	4
1847	program	4	4
1848	trades	4	4
1849	for	4	4
1850	its	4	4
1851	accounts	4	4
1852	.	4	4
1853	Shearson	3	4
1854	,	4	4
1855	with	4	4
1856	its	4	4
1857	in-house	4	4
1858	order	4	4
1859	execution	4	4
1860	system	4	4
1861	,	4	4
1862	has	4	4
1863	handled	4	4
1864	the	4	4
1865	bulk	4	4
1866	of	4	4
1867	such	4	4
1868	program	4	4
1869	trades	4	4
1870	in	4	4
1871	the	4	4
1872	over-the-counter	4	4
1873	market	4	4
1874	.	4	4
1875	The	4	4
1876	trading	4	4
1877	has	4	4
1878	been	4	4
1879	blamed	4	4
1880	for	4	4
1881	much	4	4
1882	of	4	4
1883	the	4	4
1884	market's	4	4
1885	recent	4	4
1886	volatility	4	4
1887	.	4	4
1888	Jaguar	3	4
1889	topped	4	4
1890	the	4	4
1891	most-active	4	4
1892	list	4	4
1893	,	4	4
1894	as	4	4
1895	its	4	4
1896	American	3	4
1897	depository	4	4
1898	receipts	4	4
1899	climbed	4	4
1900	1	2	4
1901	3/4	0	0
1902	to	4	4
1903	13	2	4
1904	5/8	0	0
1905	with	4	4
1906	more	2	4
1907	than	1	4
1908	6.6	1	0
1909	million	0	4
1910	ADRs	4	4
1911	traded	4	4
1912	.	4	4
1913	Britain	3	4
1914	said	4	4
1915	it	4	4
1916	would	4	4
1917	waive	4	4
1918	its	4	4
1919	``	4	4
1920	golden	4	4
1921	share	4	4
1922	''	4	4
1923	in	4	4
1924	the	4	4
1925	luxury	4	4
1926	auto	4	4
1927	maker	3	4
1928	if	4	4
1929	shareholders	3	4
1930	vote	4	4
1931	to	4	4
1932	allow	4	4
1933	a	4	4
1934	suitor	3	4
1935	to	4	4
1936	acquire	4	4
1937	more	4	4
1938	than	4	4
1939	15	2	4
1940	%	0	4
1941	of	4	4
1942	the	4	4
1943	company	3	4
1944	.	4	4
1945	The	4	4
1946	announcement	4	4
1947	effectively	4	4
1948	removes	4	4
1949	the	4	4
1950	British	3	4
1951	government	3	4
1952	as	4	4
1953	an	4	4
1954	impediment	4	4
1955	to	4	4
1956	a	4	4
1957	takeover	4	4
1958	of	4	4
1959	the	4	4
1960	company	3	4
1961	,	4	4
1962	which	4	4
1963	is	4	4
1964	being	4	4
1965	stalked	4	4
1966	by	4	4
1967	General	2	4
1968	Motors	0	4
1969	and	4	4
1970	Ford	3	4
1971	.	4	4
1972	Gen-Probe	3	4
1973	was	4	4
1974	another	4	4
1975	active	4	4
1976	takeover	4	4
1977	stock	4	4
1978	.	4	4
1979	It	4	4
1980	surged	4	4
1981	2	2	4
1982	3/4	0	0
1983	to	4	4
1984	6	3	4
1985	on	4	4
1986	volume	4	4
1987	of	4	4
1988	more	2	4
1989	than	1	4
1990	1.7	1	0
1991	million	0	4
1992	shares	4	4
1993	after	4	4
1994	the	4	4
1995	company	3	4
1996	agreed	4	4
1997	to	4	4
1998	be	4	4
1999	acquired	4	4
2000	by	4	4
2001	Japan	3	4
2002	's	4	4
2003	Chugai	2	4
2004	Pharmaceutical	0	4
2005	for	4	4
2006	about	2	4
2007	$	1	4
2008	110	1	4
2009	million	0	4
2010	--	4	4
2011	almost	4	4
2012	double	4	4
2013	the	4	4
2014	market	4	4
2015	price	4	4
2016	of	4	4
2017	Gen-Probe	3	4
2018	's	4	4
2019	stock	4	4
2020	.	4	4
2021	Priam	2	4
2022	Corp.	0	0
2023	lost	4	4
2024	5/32	3	0
2025	to	4	4
2026	3/32	3	0
2027	after	4	4
2028	filing	4	4
2029	for	4	4
2030	protection	4	4
2031	from	4	4
2032	its	4	4
2033	creditors	3	4
2034	under	4	4
2035	Chapter	2	4
2036	11	0	4
2037	of	4	4
2038	the	4	4
2039	federal	4	4
2040	Bankruptcy	2	4
2041	Code	0	4
2042	.	4	4
2043	MCI	2	4
2044	Communications	0	4
2045	added	4	4
2046	1	2	4
2047	1/2	0	0
2048	to	4	4
2049	43	2	4
2050	3/8	0	0
2051	.	4	4
2052	The	4	4
2053	company	3	4
2054	has	4	4
2055	toted	4	4
2056	up	4	4
2057	over	2	4
2058	$	1	4
2059	40	1	4
2060	million	0	4
2061	in	4	4
2062	contracts	4	4
2063	in	4	4
2064	the	2	4
2065	past	1	4
2066	two	1	4
2067	days	0	4
2068	.	4	4
2069	Monday	3	4
2070	,	4	4
2071	MCI	3	4
2072	announced	4	4
2073	a	4	4
2074	$	2	4
2075	27	1	4
2076	million	0	4
2077	multiyear	3	4
2078	contract	4	4
2079	with	4	4
2080	the	4	4
2081	investment	4	4
2082	bank	3	4
2083	Stuart-James	3	4
2084	.	4	4
2085	Yesterday	3	4
2086	,	4	4
2087	it	4	4
2088	received	4	4
2089	a	4	4
2090	$	2	4
2091	15	1	4
2092	million	0	4
2093	,	4	4
2094	three-year	3	4
2095	contract	4	4
2096	from	4	4
2097	Drexel	2	4
2098	Burnham	1	4
2099	Lambert	0	4
2100	.	4	4
2101	Florida	2	4
2102	National	1	4
2103	Banks	0	4
2104	of	4	4
2105	Fla.	3	0
2106	slid	4	4
2107	1	2	4
2108	1/8	0	0
2109	to	4	4
2110	24	2	4
2111	3/4	0	0
2112	.	4	4
2113	Late	4	4
2114	Monday	3	4
2115	,	4	4
2116	the	4	4
2117	Federal	2	4
2118	Reserve	1	4
2119	Board	0	4
2120	said	4	4
2121	it	4	4
2122	is	4	4
2123	delaying	4	4
2124	approval	4	4
2125	of	4	4
2126	First	2	4
2127	Union	1	4
2128	Corp.	0	0
2129	's	4	4
2130	proposed	4	4
2131	$	2	4
2132	849	1	4
2133	million	0	4
2134	acquisition	4	4
2135	of	4	4
2136	Florida	2	4
2137	National	1	4
2138	Banks	0	4
2139	pending	4	4
2140	the	4	4
2141	outcome	4	4
2142	of	4	4
2143	an	4	4
2144	examination	4	4
2145	into	4	4
2146	First	2	4
2147	Union	0	4
2148	's	4	4
2149	lending	4	4
2150	practices	4	4
2151	in	4	4
2152	low-income	4	4
2153	heighborhoods	4	4
2154	.	4	4
2155	Florida	2	4
2156	National	0	4
2157	said	4	4
2158	yesterday	3	4
2159	that	4	4
2160	it	4	4
2161	remains	4	4
2162	committed	4	4
2163	to	4	4
2164	the	4	4
2165	merger	4	4
2166	.	4	4
2167	Dycom	2	4
2168	Industries	0	4
2169	gained	4	4
2170	3/4	3	0
2171	to	4	4
2172	16	2	4
2173	3/4	0	0
2174	after	4	4
2175	it	4	4
2176	said	4	4
2177	it	4	4
2178	agreed	4	4
2179	to	4	4
2180	buy	4	4
2181	Ansco	3	4
2182	&	4	4
2183	Associates	4	4
2184	and	4	4
2185	two	3	4
2186	affiliates	3	4
2187	for	4	4
2188	cash	4	4
2189	and	4	4
2190	stock	4	4
2191	.	4	4
2192	The	4	4
2193	value	4	4
2194	of	4	4
2195	the	4	4
2196	transaction	4	4
2197	was	4	4
2198	n't	4	4
2199	disclosed	4	4
2200	.	4	4
2201	The	4	4
2202	companies	3	4
2203	being	4	4
2204	acquired	4	4
2205	provide	4	4
2206	telecommunications	4	4
2207	services	4	4
2208	to	4	4
2209	the	4	4
2210	telephone	4	4
2211	industry	4	4
2212	.	4	4
2213	Willamette	2	4
2214	Industries	0	4
2215	,	4	4
2216	whose	4	4
2217	stock	4	4
2218	has	4	4
2219	suffered	4	4
2220	steep	4	4
2221	losses	4	4
2222	in	4	4
2223	recent	4	4
2224	sessions	4	4
2225	,	4	4
2226	surged	4	4
2227	1	2	4
2228	1/2	0	0
2229	to	4	4
2230	49	3	4
2231	.	4	4
2232	The	4	4
2233	stock	4	4
2234	was	4	4
2235	one	3	4
2236	of	4	4
2237	many	4	4
2238	in	4	4
2239	the	4	4
2240	paper	4	4
2241	products	4	4
2242	industry	4	4
2243	that	4	4
2244	rose	4	4
2245	following	4	4
2246	Georgia-Pacific	3	4
2247	's	4	4
2248	$	2	4
2249	3.18	1	0
2250	billion	0	4
2251	bid	4	4
2252	for	4	4
2253	Great	2	4
2254	Northern	1	4
2255	Nekoosa	0	4
2256	.	4	4
2257	A	4	4
2258	permanent	4	4
2259	smoking	4	4
2260	ban	4	4
2261	on	4	4
2262	virtually	4	4
2263	all	4	4
2264	domestic	4	4
2265	airline	4	4
2266	routes	4	4
2267	won	4	4
2268	approval	4	4
2269	from	4	4
2270	the	4	4
2271	House	3	4
2272	,	4	4
2273	which	4	4
2274	separately	4	4
2275	sent	4	4
2276	to	4	4
2277	President	3	4
2278	Bush	3	4
2279	a	2	4
2280	nearly	1	4
2281	$	1	4
2282	67	1	4
2283	billion	0	4
2284	fiscal	2	4
2285	1990	0	0
2286	bill	4	4
2287	including	4	4
2288	the	4	4
2289	first	3	4
2290	construction	4	4
2291	funds	4	4
2292	for	4	4
2293	the	4	4
2294	space	4	4
2295	station	3	4
2296	.	4	4
2297	The	4	4
2298	smoking	4	4
2299	prohibition	4	4
2300	remains	4	4
2301	attached	4	4
2302	to	4	4
2303	a	4	4
2304	$	2	4
2305	27.1	1	0
2306	billion	0	4
2307	transportation	4	4
2308	bill	4	4
2309	that	4	4
2310	must	4	4
2311	still	4	4
2312	overcome	4	4
2313	budget	4	4
2314	obstacles	4	4
2315	in	4	4
2316	Congress	3	4
2317	.	4	4
2318	But	4	4
2319	yesterday	3	4
2320	's	4	4
2321	action	4	4
2322	put	4	4
2323	to	4	4
2324	rest	4	4
2325	any	4	4
2326	lingering	4	4
2327	resistance	4	4
2328	from	4	4
2329	tobacco	4	4
2330	interests	4	4
2331	.	4	4
2332	Faced	4	4
2333	with	4	4
2334	inevitable	4	4
2335	defeat	4	4
2336	,	4	4
2337	the	4	4
2338	once	4	4
2339	dominant	4	4
2340	industry	4	4
2341	declined	4	4
2342	any	4	4
2343	recorded	4	4
2344	vote	4	4
2345	on	4	4
2346	the	4	4
2347	ban	4	4
2348	,	4	4
2349	which	4	4
2350	covers	4	4
2351	all	4	4
2352	but	4	4
2353	a	2	4
2354	fraction	1	4
2355	of	1	4
2356	1	1	4
2357	%	0	4
2358	of	4	4
2359	daily	3	4
2360	flights	4	4
2361	in	4	4
2362	the	4	4
2363	U.S.	3	4
2364	.	4	4
2365	The	4	4
2366	sole	4	4
2367	exceptions	4	4
2368	are	4	4
2369	an	2	4
2370	estimated	1	4
2371	30	0	4
2372	flights	4	4
2373	of	4	4
2374	six	2	4
2375	hours	0	4
2376	or	4	4
2377	more	4	4
2378	beginning	4	4
2379	or	4	4
2380	ending	4	4
2381	in	4	4
2382	Hawaii	3	4
2383	and	4	4
2384	Alaska	3	4
2385	.	4	4
2386	Assuming	4	4
2387	final	4	4
2388	enactment	4	4
2389	this	2	4
2390	month	0	4
2391	,	4	4
2392	the	4	4
2393	prohibition	4	4
2394	will	4	4
2395	take	4	4
2396	effect	4	4
2397	96	2	4
2398	days	1	4
2399	later	0	4
2400	,	4	4
2401	or	4	4
2402	in	4	4
2403	early	2	4
2404	February	0	4
2405	.	4	4
2406	On	4	4
2407	a	4	4
2408	394	3	4
2409	-	4	4
2410	21	3	4
2411	roll	4	4
2412	call	4	4
2413	,	4	4
2414	the	4	4
2415	House	3	4
2416	adopted	4	4
2417	the	4	4
2418	underlying	4	4
2419	transportation	4	4
2420	measure	4	4
2421	.	4	4
2422	But	4	4
2423	the	4	4
2424	bill	4	4
2425	still	4	4
2426	faces	4	4
2427	budget	4	4
2428	questions	4	4
2429	because	4	4
2430	it	4	4
2431	also	4	4
2432	is	4	4
2433	the	4	4
2434	vehicle	4	4
2435	for	4	4
2436	an	2	4
2437	estimated	1	4
2438	$	1	4
2439	3.1	1	0
2440	billion	0	4
2441	in	4	4
2442	supplemental	4	4
2443	appropriations	4	4
2444	for	4	4
2445	law	4	4
2446	enforcement	4	4
2447	and	4	4
2448	anti-drug	4	4
2449	programs	4	4
2450	.	4	4
2451	The	4	4
2452	additional	4	4
2453	spending	4	4
2454	pushes	4	4
2455	the	4	4
2456	measure	4	4
2457	more	2	4
2458	than	1	4
2459	$	1	4
2460	2	1	4
2461	billion	0	4
2462	above	4	4
2463	its	4	4
2464	prescribed	4	4
2465	budget	4	4
2466	ceiling	4	4
2467	,	4	4
2468	and	4	4
2469	the	4	4
2470	House	2	4
2471	Appropriations	1	4
2472	Committee	0	4
2473	leadership	3	4
2474	must	4	4
2475	now	4	4
2476	seek	4	4
2477	a	4	4
2478	waiver	4	4
2479	in	4	4
2480	hopes	4	4
2481	of	4	4
2482	completing	4	4
2483	action	4	4
2484	today	3	4
2485	.	4	4
2486	The	4	4
2487	separate	4	4
2488	$	2	4
2489	67	1	4
2490	billion	0	4
2491	bill	4	4
2492	sent	4	4
2493	to	4	4
2494	the	4	4
2495	White	2	4
2496	House	0	4
2497	had	4	4
2498	budget	4	4
2499	difficulties	4	4
2500	,	4	4
2501	too	4	4
2502	,	4	4
2503	but	4	4
2504	was	4	4
2505	saved	4	4
2506	ultimately	4	4
2507	by	4	4
2508	its	4	4
2509	importance	4	4
2510	to	4	4
2511	a	4	4
2512	broad	4	4
2513	spectrum	4	4
2514	of	4	4
2515	interests	4	4
2516	in	4	4
2517	Congress	3	4
2518	and	4	4
2519	the	4	4
2520	administration	3	4
2521	itself	4	4
2522	.	4	4
2523	No	4	4
2524	single	4	4
2525	bill	4	4
2526	this	2	4
2527	year	0	4
2528	includes	4	4
2529	more	4	4
2530	discretionary	4	4
2531	spending	4	4
2532	for	4	4
2533	domestic	4	4
2534	programs	4	4
2535	and	4	4
2536	,	4	4
2537	apart	4	4
2538	from	4	4
2539	the	4	4
2540	space	4	4
2541	station	3	4
2542	,	4	4
2543	the	4	4
2544	measure	4	4
2545	incorporates	4	4
2546	far-reaching	4	4
2547	provisions	4	4
2548	affecting	4	4
2549	the	4	4
2550	federal	4	4
2551	mortgage	4	4
2552	market	4	4
2553	.	4	4
2554	The	4	4
2555	current	4	4
2556	ceiling	4	4
2557	on	4	4
2558	home	4	4
2559	loans	4	4
2560	insured	4	4
2561	by	4	4
2562	the	4	4
2563	Federal	2	4
2564	Housing	1	4
2565	Administration	0	4
2566	is	4	4
2567	increased	4	4
2568	to	4	4
2569	$	2	4
2570	124,875	0	0
2571	during	4	4
2572	fiscal	2	4
2573	1990	0	0
2574	.	4	4
2575	And	4	4
2576	in	4	4
2577	anticipation	4	4
2578	of	4	4
2579	increased	4	4
2580	lending	4	4
2581	,	4	4
2582	the	4	4
2583	cap	4	4
2584	on	4	4
2585	FHA	3	4
2586	loan	4	4
2587	guarantees	4	4
2588	would	4	4
2589	rise	4	4
2590	to	4	4
2591	approximately	2	4
2592	$	1	4
2593	73.8	1	0
2594	billion	0	4
2595	.	4	4
2596	Separately	4	4
2597	,	4	4
2598	the	4	4
2599	bill	4	4
2600	gives	4	4
2601	authority	4	4
2602	to	4	4
2603	the	4	4
2604	Department	2	4
2605	of	1	4
2606	Housing	1	4
2607	and	1	4
2608	Urban	1	4
2609	Development	0	4
2610	to	4	4
2611	facilitate	4	4
2612	the	4	4
2613	refinancing	4	4
2614	of	4	4
2615	high-interest	4	4
2616	loans	4	4
2617	subsidized	4	4
2618	by	4	4
2619	the	4	4
2620	government	3	4
2621	under	4	4
2622	the	4	4
2623	so-called	4	4
2624	Section	4	4
2625	235	4	4
2626	home-ownership	4	4
2627	program	4	4
2628	for	4	4
2629	lower-income	4	4
2630	families	3	4
2631	.	4	4
2632	This	4	4
2633	provision	4	4
2634	met	4	4
2635	early	4	4
2636	and	4	4
2637	strong	4	4
2638	resistance	4	4
2639	from	4	4
2640	investment	4	4
2641	bankers	3	4
2642	worried	4	4
2643	about	4	4
2644	disruptions	4	4
2645	in	4	4
2646	their	4	4
2647	clients	3	4
2648	'	4	4
2649	portfolios	4	4
2650	.	4	4
2651	But	4	4
2652	the	4	4
2653	promise	4	4
2654	of	4	4
2655	at	2	4
2656	least	1	4
2657	$	1	4
2658	15	1	4
2659	million	0	4
2660	in	4	4
2661	new	4	4
2662	savings	4	4
2663	helped	4	4
2664	to	4	4
2665	forge	4	4
2666	a	4	4
2667	partnership	4	4
2668	between	4	4
2669	HUD	3	4
2670	Secretary	3	4
2671	Jack	2	4
2672	Kemp	0	4
2673	and	4	4
2674	lawmakers	3	4
2675	wanting	4	4
2676	to	4	4
2677	protect	4	4
2678	their	4	4
2679	projects	4	4
2680	elsewhere	4	4
2681	.	4	4
2682	The	2	4
2683	estimated	1	4
2684	$	1	4
2685	1.8	1	0
2686	billion	0	4
2687	for	4	4
2688	the	4	4
2689	space	4	4
2690	station	3	4
2691	would	4	4
2692	be	4	4
2693	double	4	4
2694	last	2	4
2695	year	0	4
2696	's	4	4
2697	level	4	4
2698	,	4	4
2699	and	4	4
2700	total	4	4
2701	appropriations	4	4
2702	for	4	4
2703	the	4	4
2704	National	2	4
2705	Aeronautics	1	4
2706	and	1	4
2707	Space	1	4
2708	Administration	0	4
2709	would	4	4
2710	grow	4	4
2711	16	2	4
2712	%	0	4
2713	to	4	4
2714	nearly	2	4
2715	$	1	4
2716	12.4	1	0
2717	billion	0	4
2718	.	4	4
2719	A	4	4
2720	string	4	4
2721	of	4	4
2722	costly	4	4
2723	projects	4	4
2724	,	4	4
2725	including	4	4
2726	the	4	4
2727	high-speed	4	4
2728	national	4	4
2729	aerospace	4	4
2730	plane	4	4
2731	and	4	4
2732	the	4	4
2733	advanced	4	4
2734	communications	4	4
2735	technology	4	4
2736	satellite	4	4
2737	,	4	4
2738	would	4	4
2739	continue	4	4
2740	to	4	4
2741	be	4	4
2742	developed	4	4
2743	within	4	4
2744	these	4	4
2745	limits	4	4
2746	.	4	4
2747	And	4	4
2748	while	4	4
2749	imposing	4	4
2750	a	4	4
2751	statutory	4	4
2752	cap	4	4
2753	of	4	4
2754	$	2	4
2755	1.6	1	0
2756	billion	0	4
2757	on	4	4
2758	future	4	4
2759	spending	4	4
2760	,	4	4
2761	the	4	4
2762	bill	4	4
2763	would	4	4
2764	give	4	4
2765	NASA	3	4
2766	$	2	4
2767	30	1	4
2768	million	0	4
2769	for	4	4
2770	the	4	4
2771	start-up	4	4
2772	of	4	4
2773	the	4	4
2774	CRAF-Cassini	4	4
2775	mission	4	4
2776	,	4	4
2777	a	4	4
2778	successor	4	4
2779	to	4	4
2780	the	4	4
2781	Voyager	4	4
2782	space	4	4
2783	probe	4	4
2784	.	4	4
2785	Separately	4	4
2786	,	4	4
2787	the	4	4
2788	National	2	4
2789	Science	1	4
2790	Foundation	0	4
2791	is	4	4
2792	promised	4	4
2793	a	4	4
2794	7.7	2	0
2795	%	0	4
2796	increase	4	4
2797	to	4	4
2798	bring	4	4
2799	its	4	4
2800	appropriations	4	4
2801	to	4	4
2802	$	2	4
2803	2.07	1	0
2804	billion	0	4
2805	.	4	4
2806	And	4	4
2807	while	4	4
2808	pursuing	4	4
2809	these	4	4
2810	initiatives	4	4
2811	,	4	4
2812	Congress	3	4
2813	and	4	4
2814	the	4	4
2815	White	2	4
2816	House	0	4
2817	are	4	4
2818	squeezed	4	4
2819	too	4	4
2820	by	4	4
2821	steady	4	4
2822	increases	4	4
2823	--	4	4
2824	$	2	4
2825	551	1	4
2826	million	0	4
2827	--	4	4
2828	in	4	4
2829	veteran	3	4
2830	's	4	4
2831	medical	4	4
2832	care	4	4
2833	.	4	4
2834	The	4	4
2835	result	4	4
2836	is	4	4
2837	that	4	4
2838	all	4	4
2839	sides	4	4
2840	resort	4	4
2841	to	4	4
2842	sleight	4	4
2843	of	4	4
2844	hand	4	4
2845	to	4	4
2846	make	4	4
2847	room	4	4
2848	for	4	4
2849	competing	4	4
2850	housing	4	4
2851	and	4	4
2852	environmental	4	4
2853	programs	4	4
2854	,	4	4
2855	and	4	4
2856	the	4	4
2857	commitments	4	4
2858	now	4	4
2859	will	4	4
2860	drive	4	4
2861	excess	4	4
2862	spending	4	4
2863	into	4	4
2864	fiscal	2	4
2865	1991	0	0
2866	.	4	4
2867	Senior	4	4
2868	members	3	4
2869	of	4	4
2870	the	4	4
2871	House	2	4
2872	Budget	1	4
2873	Committee	0	4
2874	are	4	4
2875	reduced	4	4
2876	in	4	4
2877	frustration	4	4
2878	to	4	4
2879	raising	4	4
2880	doomed	4	4
2881	parliamentary	4	4
2882	obstacles	4	4
2883	to	4	4
2884	individual	4	4
2885	bills	4	4
2886	,	4	4
2887	yet	4	4
2888	admit	4	4
2889	that	4	4
2890	much	4	4
2891	of	4	4
2892	the	4	4
2893	disorder	4	4
2894	now	4	4
2895	stems	4	4
2896	from	4	4
2897	the	4	4
2898	fiscal	4	4
2899	legerdemain	4	4
2900	associated	4	4
2901	with	4	4
2902	their	4	4
2903	own	4	4
2904	summit	4	4
2905	agreement	4	4
2906	with	4	4
2907	the	4	4
2908	White	2	4
2909	House	0	4
2910	this	2	4
2911	past	1	4
2912	spring	0	4
2913	.	4	4
2914	``	4	4
2915	It's	4	4
2916	hard	4	4
2917	to	4	4
2918	get	4	4
2919	the	4	4
2920	administration	3	4
2921	's	4	4
2922	attention	4	4
2923	on	4	4
2924	anything	4	4
2925	,	4	4
2926	''	4	4
2927	said	4	4
2928	Rep.	3	0
2929	Bill	2	4
2930	Frenzel	0	4
2931	-LRB-	4	4
2932	R.	3	0
2933	,	4	4
2934	Minn.	3	0
2935	-RRB-	4	4
2936	,	4	4
2937	``	4	4
2938	because	4	4
2939	the	4	4
2940	whole	4	4
2941	agreement	4	4
2942	was	4	4
2943	built	4	4
2944	on	4	4
2945	gimmickry	4	4
2946	.	4	4
2947	''	4	4
2948	Among	4	4
2949	the	4	4
2950	subsidies	4	4
2951	continued	4	4
2952	in	4	4
2953	the	4	4
2954	transportation	4	4
2955	bill	4	4
2956	is	4	4
2957	$	2	4
2958	30.7	1	0
2959	million	0	4
2960	to	4	4
2961	maintain	4	4
2962	commercial	4	4
